Date,Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp,Prcp_lag_1,Tmax_lag_1,Srad_lag_1,Discharge_lag_1,Prcp_lag_2,Tmax_lag_2,Srad_lag_2,Discharge_lag_2,Prcp_lag_3,Tmax_lag_3,Srad_lag_3,Discharge_lag_3,Prcp_lag_4,Tmax_lag_4,Srad_lag_4,Discharge_lag_4,Prcp_lag_5,Tmax_lag_5,Srad_lag_5,Discharge_lag_5,Prcp_lag_6,Tmax_lag_6,Srad_lag_6,Discharge_lag_6,Prcp_lag_7,Tmax_lag_7,Srad_lag_7,Discharge_lag_7,Year,Month,Day
2001-06-14,67.0,54259.19,0.0,495.14,0.0,28.84,14.21,1617.92,0.0,23.66,456.79,80.0,20.42,19.01,256.01,129.0,0.0,23.85,502.09,82.0,0.0,23.87,532.35,72.0,0.0,22.73,527.39,84.0,0.0,22.71,533.48,103.0,0.0,20.71,516.81,122.0,2001,6,14
2001-06-15,61.0,54280.25,0.0,476.44,0.0,29.97,16.1,1825.73,0.0,28.84,495.14,67.0,0.0,23.66,456.79,80.0,20.42,19.01,256.01,129.0,0.0,23.85,502.09,82.0,0.0,23.87,532.35,72.0,0.0,22.73,527.39,84.0,0.0,22.71,533.48,103.0,2001,6,15
2001-06-16,54.0,54472.46,0.0,459.02,0.0,29.59,16.6,1885.79,0.0,29.97,476.44,61.0,0.0,28.84,495.14,67.0,0.0,23.66,456.79,80.0,20.42,19.01,256.01,129.0,0.0,23.85,502.09,82.0,0.0,23.87,532.35,72.0,0.0,22.73,527.39,84.0,2001,6,16
2001-06-17,105.0,54604.8,16.02,324.18,0.0,28.45,16.74,1902.81,0.0,29.59,459.02,54.0,0.0,29.97,476.44,61.0,0.0,28.84,495.14,67.0,0.0,23.66,456.79,80.0,20.42,19.01,256.01,129.0,0.0,23.85,502.09,82.0,0.0,23.87,532.35,72.0,2001,6,17
2001-06-18,73.0,54604.8,16.01,251.14,0.0,20.84,13.05,1501.14,16.02,28.45,324.18,105.0,0.0,29.59,459.02,54.0,0.0,29.97,476.44,61.0,0.0,28.84,495.14,67.0,0.0,23.66,456.79,80.0,20.42,19.01,256.01,129.0,0.0,23.85,502.09,82.0,2001,6,18
2001-06-19,60.0,54604.8,0.0,500.78,0.0,26.04,11.44,1355.01,16.01,20.84,251.14,73.0,16.02,28.45,324.18,105.0,0.0,29.59,459.02,54.0,0.0,29.97,476.44,61.0,0.0,28.84,495.14,67.0,0.0,23.66,456.79,80.0,20.42,19.01,256.01,129.0,2001,6,19
2001-06-20,60.0,54604.8,0.0,485.1,0.0,28.99,14.56,1654.77,0.0,26.04,500.78,60.0,16.01,20.84,251.14,73.0,16.02,28.45,324.18,105.0,0.0,29.59,459.02,54.0,0.0,29.97,476.44,61.0,0.0,28.84,495.14,67.0,0.0,23.66,456.79,80.0,2001,6,20
2001-06-21,69.0,54604.8,3.02,383.2,0.0,27.18,12.17,1421.72,0.0,28.99,485.1,60.0,0.0,26.04,500.78,60.0,16.01,20.84,251.14,73.0,16.02,28.45,324.18,105.0,0.0,29.59,459.02,54.0,0.0,29.97,476.44,61.0,0.0,28.84,495.14,67.0,2001,6,21
2001-06-22,56.0,54604.8,0.0,300.66,0.0,19.23,12.44,1446.21,3.02,27.18,383.2,69.0,0.0,28.99,485.1,60.0,0.0,26.04,500.78,60.0,16.01,20.84,251.14,73.0,16.02,28.45,324.18,105.0,0.0,29.59,459.02,54.0,0.0,29.97,476.44,61.0,2001,6,22
2001-06-23,53.0,54604.8,1.13,380.87,0.0,23.07,12.88,1491.53,0.0,19.23,300.66,56.0,3.02,27.18,383.2,69.0,0.0,28.99,485.1,60.0,0.0,26.04,500.78,60.0,16.01,20.84,251.14,73.0,16.02,28.45,324.18,105.0,0.0,29.59,459.02,54.0,2001,6,23
2001-06-24,54.0,54604.8,11.81,269.68,0.0,22.39,13.59,1559.25,1.13,23.07,380.87,53.0,0.0,19.23,300.66,56.0,3.02,27.18,383.2,69.0,0.0,28.99,485.1,60.0,0.0,26.04,500.78,60.0,16.01,20.84,251.14,73.0,16.02,28.45,324.18,105.0,2001,6,24
2001-06-25,47.0,54604.8,0.0,439.04,0.0,22.67,11.1,1327.89,11.81,22.39,269.68,54.0,1.13,23.07,380.87,53.0,0.0,19.23,300.66,56.0,3.02,27.18,383.2,69.0,0.0,28.99,485.1,60.0,0.0,26.04,500.78,60.0,16.01,20.84,251.14,73.0,2001,6,25
2001-06-26,42.0,54604.8,0.0,455.46,0.0,25.73,12.67,1453.45,0.0,22.67,439.04,47.0,11.81,22.39,269.68,54.0,1.13,23.07,380.87,53.0,0.0,19.23,300.66,56.0,3.02,27.18,383.2,69.0,0.0,28.99,485.1,60.0,0.0,26.04,500.78,60.0,2001,6,26
2001-06-27,38.0,54472.46,0.0,467.74,0.0,28.53,14.07,1604.17,0.0,25.73,455.46,42.0,0.0,22.67,439.04,47.0,11.81,22.39,269.68,54.0,1.13,23.07,380.87,53.0,0.0,19.23,300.66,56.0,3.02,27.18,383.2,69.0,0.0,28.99,485.1,60.0,2001,6,27
2001-06-28,36.0,54280.25,0.0,423.55,0.0,27.25,14.98,1706.44,0.0,28.53,467.74,38.0,0.0,25.73,455.46,42.0,0.0,22.67,439.04,47.0,11.81,22.39,269.68,54.0,1.13,23.07,380.87,53.0,0.0,19.23,300.66,56.0,3.02,27.18,383.2,69.0,2001,6,28
2001-06-29,34.0,54259.19,0.0,417.45,0.0,26.01,14.25,1628.06,0.0,27.25,423.55,36.0,0.0,28.53,467.74,38.0,0.0,25.73,455.46,42.0,0.0,22.67,439.04,47.0,11.81,22.39,269.68,54.0,1.13,23.07,380.87,53.0,0.0,19.23,300.66,56.0,2001,6,29
2001-06-30,45.0,54259.19,0.0,421.34,0.0,27.09,14.92,1696.79,0.0,26.01,417.45,34.0,0.0,27.25,423.55,36.0,0.0,28.53,467.74,38.0,0.0,25.73,455.46,42.0,0.0,22.67,439.04,47.0,11.81,22.39,269.68,54.0,1.13,23.07,380.87,53.0,2001,6,30
2001-07-01,208.0,54259.19,19.28,306.04,0.0,28.68,16.79,1912.09,0.0,27.09,421.34,45.0,0.0,26.01,417.45,34.0,0.0,27.25,423.55,36.0,0.0,28.53,467.74,38.0,0.0,25.73,455.46,42.0,0.0,22.67,439.04,47.0,11.81,22.39,269.68,54.0,2001,7,1
2001-07-02,161.0,54259.19,16.53,404.94,0.0,25.82,6.21,953.33,19.28,28.68,306.04,208.0,0.0,27.09,421.34,45.0,0.0,26.01,417.45,34.0,0.0,27.25,423.55,36.0,0.0,28.53,467.74,38.0,0.0,25.73,455.46,42.0,0.0,22.67,439.04,47.0,2001,7,2
2001-07-03,96.0,54259.19,0.0,468.49,0.0,18.47,5.21,886.34,16.53,25.82,404.94,161.0,19.28,28.68,306.04,208.0,0.0,27.09,421.34,45.0,0.0,26.01,417.45,34.0,0.0,27.25,423.55,36.0,0.0,28.53,467.74,38.0,0.0,25.73,455.46,42.0,2001,7,3
2001-07-04,77.0,54259.19,0.0,437.66,0.0,20.5,8.22,1098.91,0.0,18.47,468.49,96.0,16.53,25.82,404.94,161.0,19.28,28.68,306.04,208.0,0.0,27.09,421.34,45.0,0.0,26.01,417.45,34.0,0.0,27.25,423.55,36.0,0.0,28.53,467.74,38.0,2001,7,4
2001-07-05,83.0,54259.19,8.49,307.79,0.0,23.92,12.14,1424.66,0.0,20.5,437.66,77.0,0.0,18.47,468.49,96.0,16.53,25.82,404.94,161.0,19.28,28.68,306.04,208.0,0.0,27.09,421.34,45.0,0.0,26.01,417.45,34.0,0.0,27.25,423.55,36.0,2001,7,5
2001-07-06,64.0,53934.66,8.85,362.78,0.0,22.68,7.45,1043.2,8.49,23.92,307.79,83.0,0.0,20.5,437.66,77.0,0.0,18.47,468.49,96.0,16.53,25.82,404.94,161.0,19.28,28.68,306.04,208.0,0.0,27.09,421.34,45.0,0.0,26.01,417.45,34.0,2001,7,6
2001-07-07,57.0,53913.6,0.0,414.91,0.0,19.04,7.57,1045.66,8.85,22.68,362.78,64.0,8.49,23.92,307.79,83.0,0.0,20.5,437.66,77.0,0.0,18.47,468.49,96.0,16.53,25.82,404.94,161.0,19.28,28.68,306.04,208.0,0.0,27.09,421.34,45.0,2001,7,7
2001-07-08,58.0,53913.6,3.98,319.61,0.0,22.79,10.51,1280.69,0.0,19.04,414.91,57.0,8.85,22.68,362.78,64.0,8.49,23.92,307.79,83.0,0.0,20.5,437.66,77.0,0.0,18.47,468.49,96.0,16.53,25.82,404.94,161.0,19.28,28.68,306.04,208.0,2001,7,8
2001-07-09,59.0,53913.6,5.1,175.29,0.0,20.07,14.19,1621.52,3.98,22.79,319.61,58.0,0.0,19.04,414.91,57.0,8.85,22.68,362.78,64.0,8.49,23.92,307.79,83.0,0.0,20.5,437.66,77.0,0.0,18.47,468.49,96.0,16.53,25.82,404.94,161.0,2001,7,9
2001-07-10,51.0,53913.6,0.0,472.58,0.0,26.5,11.84,1389.64,5.1,20.07,175.29,59.0,3.98,22.79,319.61,58.0,0.0,19.04,414.91,57.0,8.85,22.68,362.78,64.0,8.49,23.92,307.79,83.0,0.0,20.5,437.66,77.0,0.0,18.47,468.49,96.0,2001,7,10
2001-07-11,55.0,53781.26,9.98,360.09,0.0,26.37,11.14,1330.93,0.0,26.5,472.58,51.0,5.1,20.07,175.29,59.0,3.98,22.79,319.61,58.0,0.0,19.04,414.91,57.0,8.85,22.68,362.78,64.0,8.49,23.92,307.79,83.0,0.0,20.5,437.66,77.0,2001,7,11
2001-07-12,45.0,53567.99,1.43,369.21,0.0,20.4,10.63,1290.74,9.98,26.37,360.09,55.0,0.0,26.5,472.58,51.0,5.1,20.07,175.29,59.0,3.98,22.79,319.61,58.0,0.0,19.04,414.91,57.0,8.85,22.68,362.78,64.0,8.49,23.92,307.79,83.0,2001,7,12
2001-07-13,42.0,53567.99,0.0,371.6,0.0,19.19,9.48,1198.07,1.43,20.4,369.21,45.0,9.98,26.37,360.09,55.0,0.0,26.5,472.58,51.0,5.1,20.07,175.29,59.0,3.98,22.79,319.61,58.0,0.0,19.04,414.91,57.0,8.85,22.68,362.78,64.0,2001,7,13
2001-07-14,39.0,53567.99,0.0,352.68,0.0,19.01,9.98,1238.19,0.0,19.19,371.6,42.0,1.43,20.4,369.21,45.0,9.98,26.37,360.09,55.0,0.0,26.5,472.58,51.0,5.1,20.07,175.29,59.0,3.98,22.79,319.61,58.0,0.0,19.04,414.91,57.0,2001,7,14
2001-07-15,37.0,53567.99,0.47,418.42,0.0,21.76,9.79,1223.56,0.0,19.01,352.68,39.0,0.0,19.19,371.6,42.0,1.43,20.4,369.21,45.0,9.98,26.37,360.09,55.0,0.0,26.5,472.58,51.0,5.1,20.07,175.29,59.0,3.98,22.79,319.61,58.0,2001,7,15
2001-07-16,35.0,53222.39,0.0,460.49,0.0,23.45,10.01,1240.62,0.47,21.76,418.42,37.0,0.0,19.01,352.68,39.0,0.0,19.19,371.6,42.0,1.43,20.4,369.21,45.0,9.98,26.37,360.09,55.0,0.0,26.5,472.58,51.0,5.1,20.07,175.29,59.0,2001,7,16
2001-07-17,43.0,53222.39,9.15,286.82,0.0,22.88,12.49,1439.25,0.0,23.45,460.49,35.0,0.47,21.76,418.42,37.0,0.0,19.01,352.68,39.0,0.0,19.19,371.6,42.0,1.43,20.4,369.21,45.0,9.98,26.37,360.09,55.0,0.0,26.5,472.58,51.0,2001,7,17
2001-07-18,37.0,53222.39,4.77,298.56,0.0,21.64,11.1,1327.91,9.15,22.88,286.82,43.0,0.0,23.45,460.49,35.0,0.47,21.76,418.42,37.0,0.0,19.01,352.68,39.0,0.0,19.19,371.6,42.0,1.43,20.4,369.21,45.0,9.98,26.37,360.09,55.0,2001,7,18
2001-07-19,33.0,52897.86,0.0,438.32,0.0,24.73,12.06,1409.67,4.77,21.64,298.56,37.0,9.15,22.88,286.82,43.0,0.0,23.45,460.49,35.0,0.47,21.76,418.42,37.0,0.0,19.01,352.68,39.0,0.0,19.19,371.6,42.0,1.43,20.4,369.21,45.0,2001,7,19
2001-07-20,31.0,52876.79,0.0,481.08,0.0,24.71,9.86,1229.12,0.0,24.73,438.32,33.0,4.77,21.64,298.56,37.0,9.15,22.88,286.82,43.0,0.0,23.45,460.49,35.0,0.47,21.76,418.42,37.0,0.0,19.01,352.68,39.0,0.0,19.19,371.6,42.0,2001,7,20
2001-07-21,29.0,52876.79,0.0,468.88,0.0,26.81,12.15,1412.26,0.0,24.71,481.08,31.0,0.0,24.73,438.32,33.0,4.77,21.64,298.56,37.0,9.15,22.88,286.82,43.0,0.0,23.45,460.49,35.0,0.47,21.76,418.42,37.0,0.0,19.01,352.68,39.0,2001,7,21
2001-07-22,27.0,52876.79,0.0,449.25,0.0,27.76,13.75,1579.85,0.0,26.81,468.88,29.0,0.0,24.71,481.08,31.0,0.0,24.73,438.32,33.0,4.77,21.64,298.56,37.0,9.15,22.88,286.82,43.0,0.0,23.45,460.49,35.0,0.47,21.76,418.42,37.0,2001,7,22
2001-07-23,25.0,52531.21,0.0,453.64,0.0,28.61,14.09,1612.55,0.0,27.76,449.25,27.0,0.0,26.81,468.88,29.0,0.0,24.71,481.08,31.0,0.0,24.73,438.32,33.0,4.77,21.64,298.56,37.0,9.15,22.88,286.82,43.0,0.0,23.45,460.49,35.0,2001,7,23
2001-07-24,23.0,52531.21,0.0,446.39,0.0,30.14,15.43,1758.02,0.0,28.61,453.64,25.0,0.0,27.76,449.25,27.0,0.0,26.81,468.88,29.0,0.0,24.71,481.08,31.0,0.0,24.73,438.32,33.0,4.77,21.64,298.56,37.0,9.15,22.88,286.82,43.0,2001,7,24
2001-07-25,21.0,52531.21,0.0,381.45,0.0,30.16,18.37,2117.84,0.0,30.14,446.39,23.0,0.0,28.61,453.64,25.0,0.0,27.76,449.25,27.0,0.0,26.81,468.88,29.0,0.0,24.71,481.08,31.0,0.0,24.73,438.32,33.0,4.77,21.64,298.56,37.0,2001,7,25
2001-07-26,44.0,52185.61,14.74,315.18,0.0,28.73,15.46,1753.3,0.0,30.16,381.45,21.0,0.0,30.14,446.39,23.0,0.0,28.61,453.64,25.0,0.0,27.76,449.25,27.0,0.0,26.81,468.88,29.0,0.0,24.71,481.08,31.0,0.0,24.73,438.32,33.0,2001,7,26
2001-07-27,30.0,52185.61,18.52,352.89,0.0,19.61,5.28,891.13,14.74,28.73,315.18,44.0,0.0,30.16,381.45,21.0,0.0,30.14,446.39,23.0,0.0,28.61,453.64,25.0,0.0,27.76,449.25,27.0,0.0,26.81,468.88,29.0,0.0,24.71,481.08,31.0,2001,7,27
2001-07-28,24.0,52185.61,0.0,449.41,0.0,20.37,6.99,999.57,18.52,19.61,352.89,30.0,14.74,28.73,315.18,44.0,0.0,30.16,381.45,21.0,0.0,30.14,446.39,23.0,0.0,28.61,453.64,25.0,0.0,27.76,449.25,27.0,0.0,26.81,468.88,29.0,2001,7,28
2001-07-29,22.0,51840.0,0.0,433.8,0.0,22.57,9.59,1207.04,0.0,20.37,449.41,24.0,18.52,19.61,352.89,30.0,14.74,28.73,315.18,44.0,0.0,30.16,381.45,21.0,0.0,30.14,446.39,23.0,0.0,28.61,453.64,25.0,0.0,27.76,449.25,27.0,2001,7,29
2001-07-30,20.0,51840.0,0.0,461.64,0.0,24.08,9.42,1193.74,0.0,22.57,433.8,22.0,0.0,20.37,449.41,24.0,18.52,19.61,352.89,30.0,14.74,28.73,315.18,44.0,0.0,30.16,381.45,21.0,0.0,30.14,446.39,23.0,0.0,28.61,453.64,25.0,2001,7,30
2001-07-31,19.0,51494.41,0.0,467.81,0.0,24.45,9.22,1177.87,0.0,24.08,461.64,20.0,0.0,22.57,433.8,22.0,0.0,20.37,449.41,24.0,18.52,19.61,352.89,30.0,14.74,28.73,315.18,44.0,0.0,30.16,381.45,21.0,0.0,30.14,446.39,23.0,2001,7,31
2001-08-01,18.0,51494.41,0.0,475.62,0.0,26.99,10.85,1307.7,0.0,24.45,467.81,19.0,0.0,24.08,461.64,20.0,0.0,22.57,433.8,22.0,0.0,20.37,449.41,24.0,18.52,19.61,352.89,30.0,14.74,28.73,315.18,44.0,0.0,30.16,381.45,21.0,2001,8,1
2001-08-02,16.0,51494.41,0.0,454.68,0.0,28.76,13.28,1524.03,0.0,26.99,475.62,18.0,0.0,24.45,467.81,19.0,0.0,24.08,461.64,20.0,0.0,22.57,433.8,22.0,0.0,20.37,449.41,24.0,18.52,19.61,352.89,30.0,14.74,28.73,315.18,44.0,2001,8,2
2001-08-03,16.0,51148.8,0.0,408.61,0.0,28.62,15.42,1751.75,0.0,28.76,454.68,16.0,0.0,26.99,475.62,18.0,0.0,24.45,467.81,19.0,0.0,24.08,461.64,20.0,0.0,22.57,433.8,22.0,0.0,20.37,449.41,24.0,18.52,19.61,352.89,30.0,2001,8,3
2001-08-04,36.0,51148.8,15.52,249.2,0.0,27.01,17.12,1953.37,0.0,28.62,408.61,16.0,0.0,28.76,454.68,16.0,0.0,26.99,475.62,18.0,0.0,24.45,467.81,19.0,0.0,24.08,461.64,20.0,0.0,22.57,433.8,22.0,0.0,20.37,449.41,24.0,2001,8,4
2001-08-05,31.0,50824.26,11.17,244.61,0.0,26.04,16.64,1895.14,15.52,27.01,249.2,36.0,0.0,28.62,408.61,16.0,0.0,28.76,454.68,16.0,0.0,26.99,475.62,18.0,0.0,24.45,467.81,19.0,0.0,24.08,461.64,20.0,0.0,22.57,433.8,22.0,2001,8,5
2001-08-06,22.0,50803.2,0.0,401.36,0.0,28.7,15.98,1811.18,11.17,26.04,244.61,31.0,15.52,27.01,249.2,36.0,0.0,28.62,408.61,16.0,0.0,28.76,454.68,16.0,0.0,26.99,475.62,18.0,0.0,24.45,467.81,19.0,0.0,24.08,461.64,20.0,2001,8,6
2001-08-07,19.0,50803.2,0.0,380.6,0.0,30.01,17.83,2050.86,0.0,28.7,401.36,22.0,11.17,26.04,244.61,31.0,15.52,27.01,249.2,36.0,0.0,28.62,408.61,16.0,0.0,28.76,454.68,16.0,0.0,26.99,475.62,18.0,0.0,24.45,467.81,19.0,2001,8,7
2001-08-08,17.0,50457.61,0.0,360.63,0.0,30.64,19.05,2208.51,0.0,30.01,380.6,19.0,0.0,28.7,401.36,22.0,11.17,26.04,244.61,31.0,15.52,27.01,249.2,36.0,0.0,28.62,408.61,16.0,0.0,28.76,454.68,16.0,0.0,26.99,475.62,18.0,2001,8,8
2001-08-09,15.0,50457.61,0.0,370.11,0.0,31.4,19.29,2237.68,0.0,30.64,360.63,17.0,0.0,30.01,380.6,19.0,0.0,28.7,401.36,22.0,11.17,26.04,244.61,31.0,15.52,27.01,249.2,36.0,0.0,28.62,408.61,16.0,0.0,28.76,454.68,16.0,2001,8,9
2001-08-10,20.0,50112.01,0.0,379.31,0.0,31.03,18.64,2152.04,0.0,31.4,370.11,15.0,0.0,30.64,360.63,17.0,0.0,30.01,380.6,19.0,0.0,28.7,401.36,22.0,11.17,26.04,244.61,31.0,15.52,27.01,249.2,36.0,0.0,28.62,408.61,16.0,2001,8,10
2001-08-11,19.0,50112.01,2.05,436.32,0.0,27.46,12.43,1435.39,0.0,31.03,379.31,20.0,0.0,31.4,370.11,15.0,0.0,30.64,360.63,17.0,0.0,30.01,380.6,19.0,0.0,28.7,401.36,22.0,11.17,26.04,244.61,31.0,15.52,27.01,249.2,36.0,2001,8,11
2001-08-12,24.0,49787.45,5.25,276.71,0.0,25.19,13.89,1587.8,2.05,27.46,436.32,19.0,0.0,31.03,379.31,20.0,0.0,31.4,370.11,15.0,0.0,30.64,360.63,17.0,0.0,30.01,380.6,19.0,0.0,28.7,401.36,22.0,11.17,26.04,244.61,31.0,2001,8,12
2001-08-13,22.0,49766.4,9.16,149.53,0.0,21.85,16.38,1865.55,5.25,25.19,276.71,24.0,2.05,27.46,436.32,19.0,0.0,31.03,379.31,20.0,0.0,31.4,370.11,15.0,0.0,30.64,360.63,17.0,0.0,30.01,380.6,19.0,0.0,28.7,401.36,22.0,2001,8,13
2001-08-14,18.0,49766.4,0.0,367.68,0.0,25.37,14.14,1617.44,9.16,21.85,149.53,22.0,5.25,25.19,276.71,24.0,2.05,27.46,436.32,19.0,0.0,31.03,379.31,20.0,0.0,31.4,370.11,15.0,0.0,30.64,360.63,17.0,0.0,30.01,380.6,19.0,2001,8,14
2001-08-15,15.0,49420.81,0.0,435.05,0.0,25.26,10.95,1315.85,0.0,25.37,367.68,18.0,9.16,21.85,149.53,22.0,5.25,25.19,276.71,24.0,2.05,27.46,436.32,19.0,0.0,31.03,379.31,20.0,0.0,31.4,370.11,15.0,0.0,30.64,360.63,17.0,2001,8,15
2001-08-16,14.0,49420.81,0.0,412.06,0.0,25.9,12.44,1435.0,0.0,25.26,435.05,15.0,0.0,25.37,367.68,18.0,9.16,21.85,149.53,22.0,5.25,25.19,276.71,24.0,2.05,27.46,436.32,19.0,0.0,31.03,379.31,20.0,0.0,31.4,370.11,15.0,2001,8,16
2001-08-17,14.0,49075.2,0.8,356.87,0.0,25.66,13.99,1598.13,0.0,25.9,412.06,14.0,0.0,25.26,435.05,15.0,0.0,25.37,367.68,18.0,9.16,21.85,149.53,22.0,5.25,25.19,276.71,24.0,2.05,27.46,436.32,19.0,0.0,31.03,379.31,20.0,2001,8,17
2001-08-18,14.0,49075.2,0.69,323.87,0.0,24.53,14.44,1647.58,0.8,25.66,356.87,14.0,0.0,25.9,412.06,14.0,0.0,25.26,435.05,15.0,0.0,25.37,367.68,18.0,9.16,21.85,149.53,22.0,5.25,25.19,276.71,24.0,2.05,27.46,436.32,19.0,2001,8,18
2001-08-19,13.0,48729.61,0.0,369.62,0.0,25.17,13.71,1567.02,0.69,24.53,323.87,14.0,0.8,25.66,356.87,14.0,0.0,25.9,412.06,14.0,0.0,25.26,435.05,15.0,0.0,25.37,367.68,18.0,9.16,21.85,149.53,22.0,5.25,25.19,276.71,24.0,2001,8,19
2001-08-20,13.0,48729.61,0.0,348.62,0.0,26.11,15.33,1741.08,0.0,25.17,369.62,13.0,0.69,24.53,323.87,14.0,0.8,25.66,356.87,14.0,0.0,25.9,412.06,14.0,0.0,25.26,435.05,15.0,0.0,25.37,367.68,18.0,9.16,21.85,149.53,22.0,2001,8,20
2001-08-21,13.0,48384.0,0.0,301.76,0.0,24.13,15.37,1749.06,0.0,26.11,348.62,13.0,0.0,25.17,369.62,13.0,0.69,24.53,323.87,14.0,0.8,25.66,356.87,14.0,0.0,25.9,412.06,14.0,0.0,25.26,435.05,15.0,0.0,25.37,367.68,18.0,2001,8,21
2001-08-22,12.0,48384.0,0.0,389.94,0.0,25.89,13.58,1554.62,0.0,24.13,301.76,13.0,0.0,26.11,348.62,13.0,0.0,25.17,369.62,13.0,0.69,24.53,323.87,14.0,0.8,25.66,356.87,14.0,0.0,25.9,412.06,14.0,0.0,25.26,435.05,15.0,2001,8,22
2001-08-23,11.0,48038.39,0.0,419.39,0.0,25.28,11.48,1358.69,0.0,25.89,389.94,12.0,0.0,24.13,301.76,13.0,0.0,26.11,348.62,13.0,0.0,25.17,369.62,13.0,0.69,24.53,323.87,14.0,0.8,25.66,356.87,14.0,0.0,25.9,412.06,14.0,2001,8,23
2001-08-24,11.0,48038.39,0.0,395.83,0.0,24.96,12.38,1430.13,0.0,25.28,419.39,11.0,0.0,25.89,389.94,12.0,0.0,24.13,301.76,13.0,0.0,26.11,348.62,13.0,0.0,25.17,369.62,13.0,0.69,24.53,323.87,14.0,0.8,25.66,356.87,14.0,2001,8,24
2001-08-25,10.0,47692.81,0.0,454.07,0.0,24.49,8.46,1117.06,0.0,24.96,395.83,11.0,0.0,25.28,419.39,11.0,0.0,25.89,389.94,12.0,0.0,24.13,301.76,13.0,0.0,26.11,348.62,13.0,0.0,25.17,369.62,13.0,0.69,24.53,323.87,14.0,2001,8,25
2001-08-26,10.0,47692.81,0.0,424.92,0.0,24.51,10.19,1255.13,0.0,24.49,454.07,10.0,0.0,24.96,395.83,11.0,0.0,25.28,419.39,11.0,0.0,25.89,389.94,12.0,0.0,24.13,301.76,13.0,0.0,26.11,348.62,13.0,0.0,25.17,369.62,13.0,2001,8,26
2001-08-27,9.8,47347.2,0.0,372.32,0.0,25.14,13.35,1533.72,0.0,24.51,424.92,10.0,0.0,24.49,454.07,10.0,0.0,24.96,395.83,11.0,0.0,25.28,419.39,11.0,0.0,25.89,389.94,12.0,0.0,24.13,301.76,13.0,0.0,26.11,348.62,13.0,2001,8,27
2001-08-28,9.7,47347.2,0.0,391.16,0.0,25.14,12.43,1443.16,0.0,25.14,372.32,9.8,0.0,24.51,424.92,10.0,0.0,24.49,454.07,10.0,0.0,24.96,395.83,11.0,0.0,25.28,419.39,11.0,0.0,25.89,389.94,12.0,0.0,24.13,301.76,13.0,2001,8,28
2001-08-29,9.4,47001.61,0.0,383.9,0.0,25.44,12.91,1473.1,0.0,25.14,391.16,9.7,0.0,25.14,372.32,9.8,0.0,24.51,424.92,10.0,0.0,24.49,454.07,10.0,0.0,24.96,395.83,11.0,0.0,25.28,419.39,11.0,0.0,25.89,389.94,12.0,2001,8,29
2001-08-30,8.8,47001.61,0.0,439.58,0.0,24.02,8.56,1124.8,0.0,25.44,383.9,9.4,0.0,25.14,391.16,9.7,0.0,25.14,372.32,9.8,0.0,24.51,424.92,10.0,0.0,24.49,454.07,10.0,0.0,24.96,395.83,11.0,0.0,25.28,419.39,11.0,2001,8,30
2001-08-31,9.6,46656.0,0.0,421.92,0.0,26.23,11.39,1351.16,0.0,24.02,439.58,8.8,0.0,25.44,383.9,9.4,0.0,25.14,391.16,9.7,0.0,25.14,372.32,9.8,0.0,24.51,424.92,10.0,0.0,24.49,454.07,10.0,0.0,24.96,395.83,11.0,2001,8,31
2001-09-01,48.0,46656.0,24.74,259.38,0.0,25.67,14.75,1678.44,0.0,26.23,421.92,9.6,0.0,24.02,439.58,8.8,0.0,25.44,383.9,9.4,0.0,25.14,391.16,9.7,0.0,25.14,372.32,9.8,0.0,24.51,424.92,10.0,0.0,24.49,454.07,10.0,2001,9,1
2001-09-02,16.0,46310.41,0.0,434.81,0.0,19.57,4.92,874.71,24.74,25.67,259.38,48.0,0.0,26.23,421.92,9.6,0.0,24.02,439.58,8.8,0.0,25.44,383.9,9.4,0.0,25.14,391.16,9.7,0.0,25.14,372.32,9.8,0.0,24.51,424.92,10.0,2001,9,2
2001-09-03,13.0,46310.41,0.0,427.57,0.0,20.56,5.93,928.55,0.0,19.57,434.81,16.0,24.74,25.67,259.38,48.0,0.0,26.23,421.92,9.6,0.0,24.02,439.58,8.8,0.0,25.44,383.9,9.4,0.0,25.14,391.16,9.7,0.0,25.14,372.32,9.8,2001,9,3
2001-09-04,13.0,45964.8,0.0,383.1,0.0,21.92,9.19,1175.28,0.0,20.56,427.57,13.0,0.0,19.57,434.81,16.0,24.74,25.67,259.38,48.0,0.0,26.23,421.92,9.6,0.0,24.02,439.58,8.8,0.0,25.44,383.9,9.4,0.0,25.14,391.16,9.7,2001,9,4
2001-09-05,13.0,45964.8,5.03,243.86,0.0,20.75,10.79,1303.03,0.0,21.92,383.1,13.0,0.0,20.56,427.57,13.0,0.0,19.57,434.81,16.0,24.74,25.67,259.38,48.0,0.0,26.23,421.92,9.6,0.0,24.02,439.58,8.8,0.0,25.44,383.9,9.4,2001,9,5
2001-09-06,11.0,45619.19,0.0,432.68,0.0,19.88,4.43,838.55,5.03,20.75,243.86,13.0,0.0,21.92,383.1,13.0,0.0,20.56,427.57,13.0,0.0,19.57,434.81,16.0,24.74,25.67,259.38,48.0,0.0,26.23,421.92,9.6,0.0,24.02,439.58,8.8,2001,9,6
